State,Labels,Assignees,Comments,Closed_At,Created_At,Locked
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}]",0,32,2022-12-03T22:46:38Z,2020-11-01T20:13:48Z,False
closed,"[{'id': 314954737, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzc=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20invalid', 'name': 'resolution: invalid', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request has no basis.'}]",0,2,2020-11-01T18:43:50Z,2020-11-01T18:38:13Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}]",0,1,2021-03-04T20:13:25Z,2020-11-01T18:25:08Z,False
closed,"[{'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}]",0,2,2021-03-03T20:56:04Z,2020-11-01T15:48:08Z,False
closed,[],0,0,2020-11-01T18:50:50Z,2020-11-01T15:38:53Z,False
closed,[],0,3,2020-11-01T15:39:02Z,2020-11-01T14:55:19Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}]",0,6,2020-12-03T19:19:55Z,2020-11-01T11:41:46Z,False
closed,[],0,7,2021-01-08T17:51:36Z,2020-11-01T09:49:38Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,4,2021-03-03T20:08:15Z,2020-11-01T06:17:53Z,False
closed,[],0,3,2020-11-01T07:26:40Z,2020-11-01T04:45:00Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}]",0,3,2020-12-16T19:23:37Z,2020-10-31T22:19:51Z,False
closed,[],0,1,2020-11-01T06:03:24Z,2020-10-31T20:59:03Z,False
closed,[],0,4,2020-11-11T16:18:37Z,2020-10-31T19:13:49Z,False
closed,"[{'id': 2187690335, 'node_id': 'MDU6TGFiZWwyMTg3NjkwMzM1', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20vanilla', 'name': 'upstream: vanilla', 'color': 'dbf7a3', 'default': False, 'description': 'Issue exists in vanilla Minecraft.'}]",0,4,2020-10-31T17:06:33Z,2020-10-31T16:55:53Z,False
open,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}]",0,3,,2020-10-31T13:03:42Z,False
closed,"[{'id': 437352493, 'node_id': 'MDU6TGFiZWw0MzczNTI0OTM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20unsupported', 'name': 'resolution: unsupported', 'color': 'b25a52', 'default': False, 'description': 'Software version is no longer supported by PaperMC.'}, {'id': 2296131594, 'node_id': 'MDU6TGFiZWwyMjk2MTMxNTk0', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.8', 'name': 'version: 1.8', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.8'}]",0,1,2020-10-31T10:55:28Z,2020-10-31T10:54:50Z,False
closed,[],0,5,2020-10-30T21:20:04Z,2020-10-30T21:17:31Z,False
closed,[],0,3,2020-10-30T21:34:57Z,2020-10-30T19:25:27Z,False
closed,[],0,0,2020-10-29T21:42:12Z,2020-10-28T23:01:56Z,False
closed,[],0,0,2020-10-28T21:01:09Z,2020-10-28T20:46:37Z,False
closed,[],0,13,2021-02-14T22:51:55Z,2020-10-28T20:45:15Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,1,2020-10-28T21:20:02Z,2020-10-28T18:00:15Z,False
closed,"[{'id': 2550805959, 'node_id': 'MDU6TGFiZWwyNTUwODA1OTU5', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20stale', 'name': 'resolution: stale', 'color': 'b25a52', 'default': False, 'description': ''}]",0,2,2021-03-14T14:47:04Z,2020-10-28T10:16:24Z,False
closed,"[{'id': 2550805959, 'node_id': 'MDU6TGFiZWwyNTUwODA1OTU5', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20stale', 'name': 'resolution: stale', 'color': 'b25a52', 'default': False, 'description': ''}]",0,3,2021-01-20T21:15:50Z,2020-10-28T06:37:16Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}]",0,1,2020-10-27T22:01:33Z,2020-10-27T21:35:30Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954736, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/help%20wanted', 'name': 'help wanted', 'color': '0e8a16', 'default': True, 'description': 'Community assistance requested, PRs welcome.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}, {'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}, {'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,14,2021-03-03T20:08:15Z,2020-10-27T15:27:19Z,False
closed,"[{'id': 372995892, 'node_id': 'MDU6TGFiZWwzNzI5OTU4OTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/plugin', 'name': 'plugin', 'color': '473e60', 'default': False, 'description': 'Issue cause relates to a plugin.'}]",0,2,2020-10-27T16:15:47Z,2020-10-27T15:16:04Z,False
closed,[],0,0,2020-10-27T17:14:24Z,2020-10-27T14:11:50Z,False
closed,[],0,0,2020-10-27T15:04:32Z,2020-10-27T14:05:33Z,False
open,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954736, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/help%20wanted', 'name': 'help wanted', 'color': '0e8a16', 'default': True, 'description': 'Community assistance requested, PRs welcome.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 485119198, 'node_id': 'MDU6TGFiZWw0ODUxMTkxOTg=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/rejected%20by%20team%20prs%20welcome', 'name': 'rejected by team prs welcome', 'color': 'f9d0c4', 'default': False, 'description': 'Core Team will not do this work, but may accept a reasonable PR.'}, {'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}, {'id': 2301538388, 'node_id': 'MDU6TGFiZWwyMzAxNTM4Mzg4', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20unlikely', 'name': 'status: unlikely', 'color': 'e8e8b5', 'default': False, 'description': 'Unlikely to ever be worked on due to complexity or risk'}]",0,8,,2020-10-26T18:26:47Z,False
closed,"[{'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}]",0,1,2020-10-25T19:35:59Z,2020-10-25T19:33:49Z,False
closed,[],0,0,2020-10-25T19:54:25Z,2020-10-25T18:59:11Z,False
closed,[],0,11,2021-01-09T23:31:28Z,2020-10-25T18:26:30Z,False
closed,[],1,2,2020-10-28T18:37:39Z,2020-10-25T18:12:26Z,False
closed,"[{'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,1,2020-10-26T15:02:56Z,2020-10-25T09:14:51Z,False
closed,[],0,5,2020-11-01T19:21:08Z,2020-10-25T07:43:33Z,False
closed,[],0,2,2020-10-24T23:41:56Z,2020-10-24T23:37:06Z,False
closed,"[{'id': 437352493, 'node_id': 'MDU6TGFiZWw0MzczNTI0OTM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20unsupported', 'name': 'resolution: unsupported', 'color': 'b25a52', 'default': False, 'description': 'Software version is no longer supported by PaperMC.'}, {'id': 2133227401, 'node_id': 'MDU6TGFiZWwyMTMzMjI3NDAx', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20works-as-intended', 'name': 'resolution: works-as-intended', 'color': 'b25a52', 'default': False, 'description': 'Working as it should / expected to'}]",0,1,2020-10-24T13:58:15Z,2020-10-24T13:56:29Z,False
closed,[],0,4,2020-10-24T14:02:23Z,2020-10-24T13:49:06Z,False
closed,[],0,1,2020-10-24T13:33:53Z,2020-10-24T13:22:07Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}, {'id': 2296150667, 'node_id': 'MDU6TGFiZWwyMjk2MTUwNjY3', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/upstream:%20bukkit', 'name': 'upstream: bukkit', 'color': 'dbf7a3', 'default': False, 'description': 'Issues exists in Bukkit and/or CraftBukkit.'}]",0,15,2021-04-17T06:54:50Z,2020-10-23T20:05:12Z,False
closed,[],0,0,2020-10-28T20:39:03Z,2020-10-23T15:29:14Z,False
closed,"[{'id': 314954733, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20bug', 'name': 'type: bug', 'color': '75c2a2', 'default': False, 'description': ""Something doesn't work as it was intended to.""}, {'id': 314954737, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3Mzc=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20invalid', 'name': 'resolution: invalid', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request has no basis.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}, {'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}]",0,3,2022-01-16T01:33:27Z,2020-10-22T17:52:08Z,False
closed,"[{'id': 314954736, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/help%20wanted', 'name': 'help wanted', 'color': '0e8a16', 'default': True, 'description': 'Community assistance requested, PRs welcome.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 994031530, 'node_id': 'MDU6TGFiZWw5OTQwMzE1MzA=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20performance', 'name': 'type: performance', 'color': '75c2a2', 'default': False, 'description': ''}, {'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}]",0,11,2022-03-29T03:28:29Z,2020-10-22T15:49:59Z,False
closed,"[{'id': 314954736, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/help%20wanted', 'name': 'help wanted', 'color': '0e8a16', 'default': True, 'description': 'Community assistance requested, PRs welcome.'}, {'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}]",0,3,2020-10-22T12:05:58Z,2020-10-22T11:42:45Z,False
closed,"[{'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}]",0,1,2020-10-21T12:49:45Z,2020-10-21T12:47:32Z,False
closed,[],0,2,2020-10-21T12:26:41Z,2020-10-20T19:37:50Z,False
closed,[],0,1,2020-10-20T04:16:37Z,2020-10-20T04:13:52Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}]",0,0,2020-11-11T17:35:08Z,2020-10-19T19:48:20Z,False
closed,[],0,5,2020-10-19T07:47:16Z,2020-10-19T07:46:16Z,False
closed,[],0,3,2020-10-19T02:18:10Z,2020-10-19T01:16:20Z,False
closed,"[{'id': 314954734, 'node_id': 'MDU6TGFiZWwzMTQ5NTQ3MzQ=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/resolution:%20duplicate', 'name': 'resolution: duplicate', 'color': 'b25a52', 'default': False, 'description': 'Issue or Request is a copy of an existing ticket.'}]",0,7,2020-10-19T00:56:19Z,2020-10-19T00:30:08Z,False
closed,[],0,1,2020-10-22T12:08:09Z,2020-10-18T23:21:14Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 2290924626, 'node_id': 'MDU6TGFiZWwyMjkwOTI0NjI2', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/good%20first%20issue', 'name': 'good first issue', 'color': '1dc12a', 'default': True, 'description': 'Simple bug fix or feature which would be a good first PR for someone new to the project'}]",0,0,2021-01-03T16:23:11Z,2020-10-18T22:03:58Z,False
closed,"[{'id': 316135203, 'node_id': 'MDU6TGFiZWwzMTYxMzUyMDM=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/type:%20feature', 'name': 'type: feature', 'color': '75c2a2', 'default': False, 'description': 'Request for a new Feature.'}, {'id': 351723912, 'node_id': 'MDU6TGFiZWwzNTE3MjM5MTI=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20accepted', 'name': 'status: accepted', 'color': 'e8e8b5', 'default': False, 'description': 'Disputed bug is accepted as valid or Feature accepted as desired to be added.'}, {'id': 384371236, 'node_id': 'MDU6TGFiZWwzODQzNzEyMzY=', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/status:%20blocked', 'name': 'status: blocked', 'color': 'e8e8b5', 'default': False, 'description': 'Issue or Request is waiting on some other issue or change.'}, {'id': 2295681283, 'node_id': 'MDU6TGFiZWwyMjk1NjgxMjgz', 'url': 'https://api.github.com/repos/PaperMC/Paper/labels/version:%201.16', 'name': 'version: 1.16', 'color': 'a49ebb', 'default': False, 'description': 'Game version 1.16'}]",0,3,2021-05-07T19:50:31Z,2020-10-18T14:10:00Z,False
